section,grave_id,row,column,inscription
C,81,15,1,"IN MEMORY of Martha & Betty Daughters of William and Rebecca Redman of Northives who died in their Infancy 1822
ALSO of the abovesaid William Redman who died April 19th 1834 in the 52nd Year of his Age.
After many fears and earnest prayers he was enabled through divine mercy to say ""thanks be to God who giveth me the victory through our Lord Jesus Christ
ALSO of Sally, Daughter of the above said William and Rebecca Redman and Widow of Roberts Redman who died Decr 17th 1834 Aged 28 Years
ALSO of Nancy their Daughter who died Augt 30th 1853 in the 32nd Year of her Age."
C,82,15,2,"IN MEMORY of Timothy Ratcliffe of Hoyl who died March 27th 1815 Aged 25 Years
ALSO Sarah his Wife who died July 17th 1826 Aged 37."
C,83,15,5,"Thomas Ratcliffe 1777
ALSO Thomas Ratcliffe of Isle who died May 1st 1832 in the 83rd Year of his Age.
ALSO of Mary Relict of the abovesaid Thomas Ratcliffe who died April 11th (14th?) 1835 in the 83rd Year of her Age"
C,84,15,6,"Here lieth the Body of John Jowett (Mason) of Horkinstone who departed this Life the 6th Day of December 1777 In the 40th Year of his Age
ALSO of Sally Ogden of MILLBRIDGE who died June 24th 1842 in the 68th Year of her age.
ALSO of Sarah Ann, Daughter of William and Mary Binns of Cullingworth, who died Dec 25th 1850. Aged 6 Years.
Mary Ogden Owner"
C,85,15,7,Here lie the Bodies of William Mary and John the children of Joseph and Mary Yates of Horkinstone who died in their infancy 1778.
C,86,15,8,"Here lieth the Body of John Binns of Sawood who Departed this Life November 4th day in 1780 And in the 28th Year of his Age.
ALSO Henry Binns who died April 20th 1830. Aged 63 Years.
ALSO of Sally the Daughter of John and Rebecca Binns of Wilsden who died June 15th 1846 in the 19th Year of her Age.
ALSO of HENRY their Son who died Decr 29th 1846 in the 17th Year of his Age.
ALSO of Susey their Daughter, who died July 1847 - in the 15th Year of her Age."
C,87,15,9,"Here lieth the Body of John Binns who departed this life the 28th day of June 1743
Also here lieth the Body of John Binns of Sawood son of the abovesaid who Departed this life the 21st Day of September in the year of our LORD 1780
and in the 75th Year of his Age.
Also here lieth the Body of Ann the wife of the abovesaid who departed this Life the 28th Day of February 1799 Aged 74
ALSO Abraham Binns, who died Feby 10th 1837. Aged 31 Yrs."
C,88,15,10,"Here lieth the body of Betty Daughter of John Binns who Departed this life the 2nd day of April 1746
Judith Daughter of Michael Crabtrey [Crabtree] 1747
Also here lieth the Body of Abraham Binns of Sawood who Departed this life the 9th Day of August in the year of our LORD 1784 and in the 25th Year of his Age.
ALSO of Barbara Wife of Robert Holmes who died Feby 13th 1839 aged 40 Years
Also of JONAS Son of John and Becca Binns, who died March 15th 1839. Aged 2 Years,"
C,89,15,11,"SACRED to THE MEMORY OF Hannah Jowett of Northives-Bottoms, who died Novr 13th 1773, in the 19th YEAR of her AGE
ALSO of JONATHAN JOWETT of HAWORTH, her Son, who died, March 18th 1834, in the 65th Year of her Age
ALSO of Esther Relict of the aforenamed Jonathan Jowett who died August 8th 1839, in the 68th YEAR OF HER AGE.
ALSO of JOAN BATEMAN WHEELHOUSE SURGEON, HAWORTH, who died March 23rd 1852, in the 33rd YEAR of his AGE."
C,90,15,12,"IN MEMORY OF Jonathan Whitaker of Yate, musician, who departed this life February 27th 1797, aged 70 Years.
Also of JONATHAN WHITAKER, his Son, of Yate likewise, who departed this life July 30th 1846 Aged 81 Years.
ALSO of William Son of the last named Jonathan & Betty Whitaker of Lowertown, who died February 24th 1870 in the 71st Year of his Age.
ALSO of MARY, relict of the aforesaid William Whitaker, who died July 17th 1870 in the 65th year of her Age."
C,91,15,13,"Here lieth the Body of Johnathan Whitaker of Whinneyhillfoot who died the 13th of December 1772
Also the Body of James Whitaker of Whinney hillfoot, who died June 29th 1783 In the 62nd Year of his Age.
Also of Body of Thomas Whitaker of Whinney hillfoot who died on the 28th Day of June 1809 In the 75th Year of his Age."
C,92,15,14,"Here lyeth the body of Susannah ye Wife of William Whitaker of Thornton which Departed This Life May ye 24 Anno Domini 1693
William Whitaker 1697
J.W. Jan ye 11th 1719
Also John Whitaker of Whineyhill-foot who departed this life the 22d day of November 1740
S.G. 1780"
C,93,15,15,"Here lyeth the Bodyes of John Thomas and Susan Whitaker 3 children of Thomas Whitaker of Denholme who departed this life in the first
week of March Anno Domini 1719
S W 1735 Martha Whitaker 1745
Also here lieth the Body of Amie, the Wife of Thomas Whitaker of Denholme, who departed this Life the 29th Day of October 1766. In the 63rd Year of her Age
Also Martha Wife of John Whitaker of Thornton who departed this Life the 29th Day of June 1799 Aged 67.
Also John the Husband of the above Martha Whitaker who departed this Life the 15th Day of July 1790 Aged 67 Both Interred here."
C,94,14,15,IN Memory of Thomas Whitaker of Bradshaw head in Denholme who departed this Life in the 7th Day of Decr 1819 in the 68th Year of his Age.
C,95,15,16,"Here lieth the Body of Sarah the Daughter of John Fether of Shaw who departed this Life the 30th Day of April in the Year of our LORD 1765
In the 37th Year of her Age.
ALSO here lieth the Body of Grace the Wife of Edward Fether of Shaw who died April 21st 1811 And in the 83rd(?) Year of her Age.
ALSO the abovesaid Edward Fether who died Feby 5th 1811(?) 1814(?) in the 88th (?) Year of his Age"
C,96,15,17,"In Memory of David Scarbrough of Sawood who departed this Life the 30th Day of August 1704 and In the 56th Year of his Age.
ALSO George Scarbrough of Newsholme who died Septr 8th 1827, in the 61st Year of his Age.
ALSO Hannah Wife of the above said George Scarbrough who died April 13 1828 Aged 70 Years.
How happy are they who the Saviour obey And have laid up their treasure above
Tongue cannot express (the?) comfort and peace Of a soul that is perfect in love
What comfort is mine since the likeness divine I have found in the blood of the Lamb.
Since my heart it believes what a joy it receives What a Heaven in Jesus's name."
C,97,15,18,"Here lieth the Body of John Wright of Sowood (sic) who departed this Life the 4th Day of November in the Year of our LORD 1786
In the 51st Year of his Age.
ALSO here lieth the Body of Martha the Wife of Adam Wright of Denholme who departed this Life the 9th Day of November in the Year of our LORD 1790,
And in the 50th Year of her Age.
Adjacent lieth also the Body of Adam Wright (his Brother and Husband of the abovesaid Martha) who departed this Life at Pind end, on the 25th Day of
February in the Year of our LORD 1801 And in the 59th Year of his Age."
C,98,15,19,"Here lieth the Body of Abraham Denby of Hoyl who departed this Life the 4th Day of September 1777 And in the 61st Year of his Age.
Also Jonas Denby his Son who departed this Life the 20th Day of August 1788. In the 18th (48th?) Year of his Age.
Also Mary the Wife of the abovesaid who died the 19th Day of December 1794 and in the .. Year of her Age."
C,99,15,20,"Here lieth the Body of Mary the Daughter of Isaac Denby of Hoyl who departed this Life the 30th Day of August 1792 In the 22nd Year of her Age.
ALSO the Body of the abovenamed Isaac Denby, who died April 7th 1808 in the 61st Year of his Age."
C,100,17,20,"Here lieth the Body of Agnes Naylor, the Wife of William Naylor of Bell isle who departed this Life, the 27th Day of 1779
In the 33rd Year of her Age.
Also the Body of John his Son who departed this Life the 22nd Day of April 1780, In the 6th Year of his Age.
Blessed are the dead which die in the LORD.
Also William Naylor husband of the abovesaid who departed this Life the 25th Day of January 1801 In the 58th Year of his Age.
ALSO Betty Wife of William Pighells of Field head and Daughter of the abovesaid William and Agnes Naylor who died February 2nd 1813 in
the 42nd Year of her Age.
[stone partly covered by wall]
Also William . . .
the abovesaid . . .
there March 20th . . .
in the 6th Year of . . ."
C,101,17,19,"William Hobkinson 1723.
Joseph and Nance.  Cheldren (sic) of Joseph Hobkinson Buried hear (sic) 1733
Also here lieth the body of Joseph Hobkinson, who died December ye 14th 1737.
Also his Children died as follows:
Nance, Dec: 6. 1737
Joseph Octr 18th 1738
Jonathan Riddihough 1789 Aged 6 Years."
C,102,17,18,"Here Lieth the Body of James Whitaker of Hight (sic) who departed this Life the 17th Day of December 1801 In the 52nd Year of his Age
ALSO of Rachel his Daughter who died May 25th 1839, Aged 42 Years.
ALSO of Mary, relict of the above named James Whitaker who died June 3rd 1844 in the 84th Year of her age"
C,103,17,17,"In MEMORY of Rachel Wife of Timothy Judson of Denholme, who died July 26th 1801, Aged 38 Years.
ALSO the abovesaid Timothy Judson, who died August 11th 1801 Aged 41 Years
ALSO of Greenwood Son of John & Mary Judson who died May 4th 1828, Aged 5 months.
ALSO of Ann their Daughter who died July 25th 1833 Aged 4 Years.
ALSO of John their Son, who died Octr 17th 1837 in the 14th Year of his Age."
C,104,17,16,"ALICE THE WIFE OF MICHAEL PIGHELLS OF HOLE WHO DYED SEP 3-th 1694
Also Mary the Daughter of Michael Pighells of Hoyle buried ye 13th day of April 1750 in the 20th year of her Age."
C,105,17,15,"Here lieth the Remains of William the Son of James and Alice Cousin of Hollings, who departed this Life the 2nd Day of November 1794
in the 4th Year of his Age.
Also Betty their Daughter, who died the 27th Day of March 1796, In the 19th year of her Age.
Also Thomas their Son who died December 24th 1802, In the 3rd Year of his Age.
Also William their Son who died May 11th 1803, In the 8th Year of his Age.
ALSO Betty their Daughter who died February 24th 1826 in the 28th Year of her Age.
ALSO the above said James Cousin who died March 2nd 1830, in the 75th Year of his Age.
ALSO Alice Relict of the above named James Cousin who died April 22nd 1834 in the 78th Year of his Age."
C,106,17,14,"Here lieth the Body of John Son of James Whitaker who died February the 5th 1780, In the 19th Year of his Age.
Also Elizabeth the Wife of the abovesaid James Whitaker of Harkinstone who died October 3rd 1799, In the 73rd Year of her Age.
ALSO Mary Whitaker their Daughter who died October 21st 1826, In the 75th Year of her Age"
C,107,17,13,"16
JOSEPH BURYED MAY 6 1708
Michael Whitaker died Sepr 23rd 1780
ALSO here lieth the Body of James Whitaker do died the 4th Day of May 1790, Aged 32 Years.
Also here lieth the Body of Mary the Wife of Jonathan Whitaker of Horkinstone who died Sept. 2nd 1796, In the 44th Year of her Age.
Also Jonathan Whitaker of Isle who died December 2nd 1812 in the 63rd Year of his Age."
C,108,17,12,"Here lieth the Body of John Whitaker who died the 25th of June 1780, And in the 32nd Year of his Age.
Also"
C,109,17,11,"T.C. 1711
GC    1734
Hannah Tootell 1788."
C,110,17,10,"In Memory of Mary the Wife of John Hardaker of Highbinns who died April 2nd 1802, Aged 68 Years.
Also the abovesaid John Hardaker who died February 3rd 1806. Aged 72 Years.
ALSO Richard Hardaker their son who died Octr 10th 1819 Aged 42 Years.
ALSO of Sally, Relict of the abovesaid Richard Hardaker, who died April 16th 1837, in the 63rd Year of her Age.
ALSO of Isaac, Son of James and Ruth Hardaker, who died Decr 16th 1844, in the 1st Year of his Age
J Hardaker, Owner"
C,111,17,9,"JONAS : PEARSON : MAY 28 1681
R.P. 1767
Also Martha Pickles died Septr 23d  1783. Aged (3?) 5 Years
[broken away]"
C,112,17,8,"Here Resteth the Body of Nathan Ramsden of Haworth who departed this life the 3rd day of March Anno. Dni. 1714
R S. 1796
Ellen Ramsden Aged 19. 1821
Jonathan Ramsden Aged 26 1834."
C,113,17,7,"Here lieth the Body of Jonathan Whitehead of Haworth (who was Clark of this Church 26 Years) who departed this Life the 5th Day of April 1763,
in the 60th Year of his Age.
Also the Body of Martha his Daughter who departed this Life the 6th Day of April 1763, In the 18th Year of her Age.
Also the Body of Mary, Relict of the above and of the late James Wood who departed this Life the 16th Day of May 1793, In the 71st Year of her Age.
Also Ann the Wife of James Briggs of Haworth, who died May 2nd 1822, in the 51st Year of her Age.
ALSO the said James Briggs who died Novr 7th 1823. Aged 54.
Also Jonathan Son of Morviel and Sarah Briggs, who died April 5th 1848, in the 7th Year of his Age.
Also of Jonathan their Son who died Augt 10th 1848 in the 1st Year of his age."
C,114,17,5,"In Memory of William Yates of Horkinstone who died May 28th 1786 Aged 74 Years.
Also Susan his Wife.
Also Hannah Daughter of Henry Yates, who died July 17th 1800, Aged 1 Year.
Also Mary Jowett of High binns, who departed this Life March 26th 1807 and in the 63rd Year of her Age.
Mary Ogden, Owner."
C,115,17,3,"In MEMORY  of Susanna the Daughter of John and Betty Ratcliffe of Moorhouse, who died March 4th 1826, Aged 7 Years.
ALSO of Betty their Daughter who died March 22nd 1830, in the 1st Year of her Age.
ALSO of the abovenamed JOHN RATCLIFFE. who died March 20th 1855, in the 71st Year of his Age.
ALSO of the above Betty Ratcliffe relict of the said John Ratcliffe who died July 12th 1858, in the 69th Year of her Age."
C,116,17,2,"Here lieth the Body of Robert Pighells of Haworth Marsh who departed this life October the 17th Anno Dom : 1721
Also Ruth Clifford died July the 8th 1744
Also Mary the Wife of Jonas Rhodes of Haworth who died January 11th 1799 Aged 76."
C,117,16,2,"TO THE MEMORY of Joseph Rhodes who died April 26th 1844 Aged 75 Years.
ALSO of Sarah relict of the aforenamed Joseph Rhodes of Mill-Hey, who died Jany 29th 1860, in the 78th Year of her age.
ALSO of Jonas their Son who died October 3rd 1870 in the 48th year of his age."
C,118,16,1,"IN MEMORY of Mary Mathers Daughter of Thomas and Mally Beaver of Haworth, who died July 2nd 1841, aged 22 Years
ALSO of Sarah Ann her Daughter, who died April 28th 1842, aged 1 Year."
C,119,19,1,"In Memory of Esther the Daughter of William and Betty Howker of Stanbury who died Nov 6th 1800 Aged 1 Year
ALSO Sarah their Grandaughter who died April 23rd 1812 in the 5th Year of her Age
ALSO the abovesaid Betty Howker who died April 3rd 1826 Aged 72 Years
ALSO of the abovenamed William Howker who died March 15th 1840 Aged 73 Years.
ALSO of John Howker their Son who died August 16th 1855 in the 68th Year of his Age.
ALSO of SUSAN, relict of the above named JOHN HOWKER who departed this Life February 24th 1861 in the 75th YEAR of her AGE"
C,120,19,3,"Here lieth the Body of Michael Howker of Stanbury who departed this Life the 28th Day of December 1789 in the 40th Year of his Age.
Also Nelly the wife of the abovesaid who died July 21st 1792 In the 43rd Year of her Age.
Also William the Son of abovesaid who died Jan 9th 1807 In the 31st Year of his Age
ALSO Peggy the Daughter of John and Mary Wilman (sic) who died Sept 4th 1828 Aged 19 Years
ALSO of Mary, relict of John Wilman who died April 11th 1857, aged 78 Years."
C,121,19,6,"Here lieth the Body of Mary the wife of Jonathan Whitehead Clark of Haworth who departed this life the 5th day of May 1754
Jonathan Whitehead his Son 1778 Aged 38"
C,122,19,8,"Here lieth the Body of Mary the Wife of Joseph Rhoades who died the 8th Day of April 1776 In the 86th Year of her Age.
Also here lieth the Body of James Rhoades of Northives Bottoms who departed this Life the 23rd Day of November 1785. In the 69th Year of his Age.
Also Mary Relict of the above who departed this Life the 1st Day of January 1789 In the 74th Year of her Age."
C,123,19,10,"Here lieth the Body of Mary, the Daughter of Jeremiah Ramsden of Haworthbrow who departed this Life the 1st Day of July 1772
In the 17th Year of her Age
Also Jane his Wife died the 1st of May 1793 In the 70th Year of her Age
Also the abovesaid Jeremiah Ramsden who died November 9th 1799. Aged 69 Years"
C,124,19,11,"Here lieth the Body of Mary the Wife of John Jowet of Oxenhope Mill buried May 9th 1767
Also here lieth the Body of Jonathan his Son who departed this Life the 13th Day of August 1781 In the 1st Year of his Age.
Also Leah his Daughter who died in her Infancy 1787.
Also Mary his second Wife who died the 22nd of March 1790 In the 45th Year of her Age.
ALSO the abovesaid John Jowet who died March 9th 1808 Aged 71 Years
ALSO of John Jowett of Keighley Son of the above who departed this Life July 16th 1850 in the 55th Year of his Age."
C,125A,19,12,"Here lieth the Body of James Greenwood late of Stubbing: who departed this Life the 7th Day of August 1772. In the 42nd Year of his Age.
Also Betty his Daughter and Wife of James Redman of Marshend; who departed this Life the 28th Day of March 1780. In the 28th Year of her Age.
ALSO the abovesaid James Redman who departed this Life Octr 20th 1819 in the 74th Year of his Age.
ALSO Nancy his Wife who died March 18th 1823, in the 81st Year of her Age.
ALSO William Son of James and Susey Redman of Marsh house who died March 14th 1842 in the 2nd Year of his Age.
Also of the above SUSEY, Wife of the said JAMES REDMAN, who died March 17th 1853, in the 43rd Year of her Age.
ALSO of Sarah Ann their Daughter who died June 1st 1855, in the 19th YEAR of her AGE."
C,125B,18,12,"[Upright at head of 125a]
SACRED TO the MEMORY of James Redman of MARSH HOUSE, who died APRIL 27th 1859, in the 51st YEAR of his AGE."
C,126,19,13,Here lie the Remains of John Cousin of Old town in Wadsworth: who departed this Life the 12th Day of January 1794 In the 51st Year of his Age.
C,127,19,14,"Here lieth the Body of John Cousin of Haworth who departed this life the 13th day of January 1746, in the 68th Year of his Age
Also the Body of Ann his Wife who departed this Life the 8th Day of September 1766 In the 98th Year of her Age.
Also Michael Cousin of Hollings: Son of the abovesaid who departed this Life the 3rd (?) Day of November 1787. In the 75th Year of his Age
ALSO Michael Cousin Son of the above said who died August 26th 1816 Aged 77 Years."
C,128,19,15,"Here lieth the Body of Martha the Wife of Robert Pighells of Brow top, who departed this Life the 1st Day of May 1781.
And in the 59th Year of his Age.
Also here lieth the Body of Robert Pighells Husband of the abovesaid Martha who departed this Life the 29th Day of October 1783 In the 68th Year of his Age. ALSO here lieth the Body of
Also here lieth the Body of Michael Pighells Son of the abovenamed Robert & Martha Pighells, who died Decr 25th 1834 in the 83rd Year of his Age.
ALSO of Sarah Pighells, Relict of the abovementioned Michael Pighells, who departed this life April 22nd 1841, in the 83rd Year of his Age."
C,129,19,16,"SACRED to the MEMORY of Rebecca the Wife of Michael Pickles of BROW TOP who died April 11th 1838, in the 57th Year of her Age.
ALSO of the above named Michael Pickles who died Feby 8th 1855, in the 78th Year of his Age."
C,130,18,16,"[Underneath table tomb C129, first line hidden]
... who was buried the 18th day of March Anno Dom: 1734 And in the 74th year of his age.
Also here lieth the Body of Michael Pighells of Hoyl And Son in Law of the abovesaid who departed this Life the 13th Day of October 1762:
In the 72nd Year of his Age.
Also here lieth the Body of Alice, Relict of the abovesaid Michael Pighells who departed this Life the 15th Day of June 1774. In the 83rd Year of her Age."
C,131,19,17,"Here lieth the Body of Robert the Son of Robert Pighells of Browtop who departed this Life the 10th Day of January 1780
And in the 37th Year of his Age.
ALSO in Memory of Sarah Greenwood of Browtop who died May 30th 1824, in the 20th Year of her Age.
When blooming youth is snatch'd away By Deaths resistless hand, Our hearts the mournful tribute pay, Which pity must demand."
C,132,19,18,"SACRED  to the MEMORY of MERINAH wife of JOHN PIGHELLS of BROW TOP, who departed this life March 23rd 1815 in the 21st Year of his Age.
Dear husband, now my life is past, You faithful loved me to the last, Grieve not for me but pity take On my poor infant, for my sake
ALSO of MARY, wife of the above JOHN PIGHELLS who departed this life at Douglas Isle of Man, January 19th 1835 in the 17th Year of her age.
ALSO of SARAH HANNAH daughter of the above John & Mary Pighells who departed this life Jany 28th 1871 in the 19th Year of her Age.
ALSO of MICHAEL HEATON their Son Born September 19th(?) 1849(?) Died January 12th 1880
ALSO of MARY ANN HEATON of Bankhead House Haworth, who departed this life November 17th 1887 in the 78th Year of her Age
Also of BETTY, wife of the above named John Pighells Born Dec. 18th 1829 Died March 20th 1902
ALSO of the abovenamed JOHN PIGHELLS Born May 26th 1823(?)(28?) died April 20th 1908"
C,133,19,19,"Here lieth the Body of Betty the Daughter of Abraham And Mary Pighells of Lane head who departed this Life the .. Day of June 1776
In the 8th Year of her Age.
Also here lieth the Body of the abovesaid Abraham Pighells who departed this Life the 5th Day of April 1789. And in the 51st Year of his Age.
ALSO here lieth the Body of Mary Wife of the abovesaid who departed this Life the 12th Day of February 1814 in the 77th Year of her Age"
C,134,19,20,"Here lieth the Body of Edward Fether of Shaw who departed this Life the 27th Day of May 1785 And in the 81st Year of his Age.
Mary Fether Aged 91  1796
Also Edward Fether who died Dec 28th 1804 Aged 78(?) Years
ALSO Mary, his Wife who died April 30th 1811 Aged 65 Years
ALSO Hannah Feather who died July 12th 1819. Aged 1 Year
Also Robert Fether who died Jan 28th 1828 Aged 88 Years Having been a faithful Servant in the family of the late Wm Greenwood Esqr of Moorhouse
nearly 50 Years.
ALSO Mary Daughter of George and Rebecca Fether who died Feby 18th 1831. Aged 17 Years
ALSO Thomas Son of the above George and Rebecca Feather who died Jany 12th 1837. Aged 24 Years."
C,135,19,21,"In Memory of Susan the Daughter of James and Mary Hartley of Marsh who died December 15th 1794 In the 13th(?) Year of her Age.
Also Susan Relict of William Crabtree who died January 15th 1795. In the 81st Year of her Age
ALSO John their Son who died July 4th 1795 In the 11th Year of his Age.
Also Susan their Daughter who died March 28th 1809 Aged 11 Years
Also the abovesaid James Hartley who died June 27th 1809 in the 56th Year of his Age
Also Mary his Wife who died Sept 15th 1829 Aged 64 Years.
ALSO Mary Daughter of William and Sally Hartley, who died April 8th 1833 Aged 18 Years
ALSO Sarah their Daughter who died Feb 11th 1834 Aged 2 Years.
Also William their Son who died Octr 7th 1835 Aged 7 Years."
C,136,19,22,"In Memory of Sarah and Mary Daughters of John Crabtree of Isle: who departed this Life April 26th and May 9th 1788 Aged 3rd (sic) Years.
ALSO Abraham and Rebecca Son and Daughter of William and Nancy Crabtree who died Young 1810
Also Sarah Wife of the abovesaid John Crabtree who died April 17th 1832 Aged 82 Years
Also of the abovenamed JOHN CRABTREE who died May 4th 1838 Aged 86 Years."
C,137,19,23,"Here lieth the Body of Thomas Murgatroyd of Newhouse in Kighley Parish who died April 9th 1756 and in the 55th Year of his Age
ALSO Thomas Son of the abovesaid who died October 3rd 1806. Aged 66 Years.
ALSO Martha his Wife who died Sept 26th 1812. Aged 74 Years."
C,138,21,24,"In Memory of Hannah Daughter of William & Sybil Bowcock of Sawood who died April 26th 1851 in the 18th Year of her Age.
ALSO of DAVID son of JOHN & SUSEY SUNDERLAND of Oakworth who died June 11th 1886. Aged 38 Years."
C,139,21,23,"Here lieth the Body of Robert Son of Peter Heaton of Lees who departed this life Sep 27th 1756 in the 19th Year of his Age
Also here lieth Mary his Daughter who departed this Life Nov 8th 1756 In the 30th Year of her Age.
Also Robert son of John Horsfall of Holmhouse & Grand Son of the above said Peter Heaton who departed this Life July 1st 1757 In the 1st Year of his Age.
Also here lieth the Body of Peter Heaton their Father who departed this Life Sept 10th 1759 (sic). In the 73rd(sic) Year of his Age.
Also here lieth the Body of Alice the wife of John Horsfall of Holmhouse who departed this life the 1st Day of February 1765. In the 36th Year of her Age.
For to me to live is CHRIST and to die is gain. Ph 1.21
Also Susan his Daughter and Wife of John Hall who died the 12th of Febr 1794 And in the 34th Year of her Age."
C,140,20,23,"IN Memory of John Horsfall late of Holmhouse, who departed this Life May 28th 1807, Aged 84 Years."
C,141,21,22,"In MEMORY of Susanna, Daughter of William and Sarah Hartley of Bradford who died April 4th 1839 Aged 20 Years.
ALSO of the above named William Hartley, who departed this Life June 16th 1845 AGED 55 YEARS
ALSO of William Hartley his Grandson, who died Septr 15th 1846 in the 1st Year of his Age.
ALSO of the above Sarah, relict of the said William Hartley, who died Feby 28th 1859, In the 66th Year of her Age."
C,142,21,21,"[Stone overlapped by another one to here]
... Died February 12th 1792 Aged 72. Also Matha the Wife of John Crabtree who died September 13th 1792 Aged 74 Years
ALSO of Joseph Crabtree their Grandson, who died Novr 26th 1844. Aged 70 Years
ALSO of James Crabtree their Grandson who died December 21st 1844, in the 73rd Year of his Age."
C,143,21,19,"IN Memory of Joseph Feather of Bradshaw head, who died Nov 3rd 1838, Aged 32 Years
ALSO of James Feather of Whinney Hill, who died January 8th 1842 in the 32nd Year of his Age.
ALSO of Rebekah, Wife of George Feather, and Mother of the above, who died September 19th 1858 in the 83rd Year of her Age.
ALSO of the aforenamed George Feather who died Sep. 23rd 1860 Aged 83 Years.
F. Feather Owner"
C,144,21,17,"IN MEMORY OF Murgatroyd, Son of James and Mary Jowett, of Peace Close, who died April 28th 1836, in the 1St Year of his Age.
ALSO of Richard their son who died June 28th 1841, in the 2nd Year of his Age.
ALSO of Thomas their Son, who died June 4th 1849 in the 1st Year of his Age.
ALSO of the above named James Jowett, who died April 13th 1860 in the 36th Year of his Age"
C,145,21,16,"IN MEMORY  OF Harriet, Daughter of John and Martha Townend of BRADFORD, who died Decr 29th 1843, aged 18 months
Also the above John Townend, who died May 18th 1863, Aged 57 Years."
C,146,21,15,"In Memory of Jane the Wife of William Greenwood of Stubbing Lane, who departed this Life the 13th Day of June 1796, In the 36th Year of her Age.
Weep not Husband and Children dear I am not dead but sleeping here.
ALSO Mary, the wife of Thomas Aykroyd of Haworth and Daughter of the above said who died June 7th 1822 in the 32nd Year of her Age.
ALSO of the above Thomas Aykroyd who died Novr 17th 1844, in the 36th Year of his Age."
C,147,21,14,"IN MEMORY OF James the Son of John and Rachel Cousin of Hollings, who died July 20th the 2nd 1815, in the 2nd Year of his Age.
Here would we mourn a much lov'd Child who scarce one (lustre?) ran, Beauteous in form, in temper mild, A first and only Son.
ALSO of the abovesaid John Cousin, who died May 23rd 1833 in the 48th Year of his Age
Farewell vain world, with all thy noisey care
For of thy troubles, I have had my share;
Death unexpected, little warning gave,
And prematurely called me to the grave;
So now dear Wife and Friends, some pity take,
And love my hapless Children for my sake."
C,148,21,13,"Here lieth the Body of Richard Greenwood of Lees who departed this Life the 26th? Day of April in the year of OUR LORD 1778 (9?)
in the 40th Year of his Age.
Also Ann Relict of the abovesaid Richard Greenwood and the Wife of William Burnley of Gomersall who died April the 14th 1791 Aged 55 Years"
C,149,21,12,"Here lieth the Body of John Greenwood the Elder, of Bridgehouse who departed this Life the 13th Day of July in the Year of OUR LORD 1770.
And in the 74th Year of his Age.
ALSO Elizabeth his Wife Interred the 11th Day of May 1773. In the 78th Year of her Age.
Also William Greenwood of Oldoxenhope who departed this Life September 30th 1779 in the 52nd Year of his Age.
Also Mary Relict of the above William Greenwood who departed this Life January 28th 1816 in the 82nd Year of her Age.
Also James Son of the abovesaid William and Mary Greenwood who departed this Life December 18th 1819, aged 41 Years
ALSO Joseph Greenwood their son who died March 21st 1821 Aged 52 Years.
ALSO Betty Greenwood their Daughter who died Octr 8th 1829 Aged 65 Years."
C,150,21,11,"Here lieth the Body of James the Son of John Greenwood the Elder of Bridgehouse who departed this Life the 24th Day of March 1763.
In the 37th Year of his Age.
Also here lieth the Body of John Greenwood of Bridgehouse, Son of the abovesaid who departed this Life the 9th Day of January 1790
And in the 67th Year of his Age.
ALSO here lieth the Body of Ann Relict of the last named John Greenwood who departed this Life the 8th Day of October 1791 And in the 68th Year
of (sic) her Age."
C,151,21,10,"Here lieth the Body of Susanna the Wife of James Rushworth of Isle who died the 29th of May 1770 Aged 55 Years
Also James Rushworth her Husband who died July 28th 1790, In the 85th Year of his Age.
ALSO Ann the Wife of Francis Barraclough and Daughter of the abovesaid James Rushworth who died Septr 19th 1816, in the 42nd Year of her Age."
C,152,21,8,"Here lieth (the) Body of John Rh(odes) of Northive Botto(m) who Died the 28th Day of April 1786 Aged 19 Years.
ALSO John Rhodes Father of the above who died Septr 12th 1811. Aged 68 Years.
ALSO Martha his Wife who died April 17th 1814 Aged 68 Years.
ALSO of Sally, Daughter of Joseph and Sally Rhodes who died March 29th 1835 Aged 16 Years.
ALSO of John their Son, who died Octr 27th 1837 Aged 16 Years."
C,153,21,7,Here lieth the Body of Thomas Barker of Sowood-nab who departed this Life the 5th Day of September 1781 In the 39th Year of his Age.
C,154,21,6,"In Memory of Nathan Clayton of Stanbury who died the 13th Day of August 1792 and In the 73th (sic) Year of his Age.
ALSO Esther his wife. She died Augt 15th 1801, Aged 83 Years.
Also Arthur Bland. He died Octr 28th 1817. Aged 86 Years
Also Susan his Wife. She died July 31st 1812. Aged 82 Years. Married 1751
Also Esther Clayton. She died Novr 27th 1817 Aged 14 weeks."
C,155,21,5,"IN MEMORY OF Rebecca, Daughter of William and Matty Wood of HAWORTH, who died March 17th 1833, in the 2nd Year of her Age.
ALSO of Alice their Daughter who died September 6th 1834. in the First Year of her Age.
ALSO of the above Matty, Wife of the said William Wood, who died August 21st 1835, in the 14th Year of her Age.
ALSO of Rebecca their Daughter, who died June 5th 1836, in the 3rd Year of her Age.
ALSO of William the son of William and Ann Wood who died February 8th 1813 in the 1st Year of his Age.
ALSO of Sarah Ellen their Daughter who died March 11th 1852, in the 2nd Year of her age."
C,156,21,4,"IN MEMORY OF Mary, Wife of Edmund Ogden who died Decr 6th 1829, Aged 23 Years."
